row_num,index,common_name,name_pub,name_mast_key,name_simbad,designation,category,manmask,reject_reason,had_data,civ_blue,civ_ew,f2500,z_catalog,z_adopted,z_ned,dv_ned_kms,z_simbad,dv_simbad_kms,z_flag,adopted_record,sulentic,note
35,60,ESO 113-45,Fairall 9,ESO 113-45,ESO 113-45,J012345.74-584820.8,no_sdss,3,,yes,-78.78126855460229,191.5907563412009,0.7630893390336918,0.0461,0.045859,,,,,,BEST_iter05_gtr_hand_z-69b.json,yes,"CONFIRMED by GTR at manmask 3 with their own hand fit of ESO 113-45_FOS under a REDSHIFT OVERRIDE of -69 km/s (0.0461 -> 0.045859, ica/redshift_overrides.csv, key 'ESO 113-45'): BEST_iter05_gtr_hand_z-69b, -78.8 / 191.59, veto clean, windows SiIV: med +0.18 rms 1.03 (n=234)  |  CIV: med +0.41 rms 0.91 (n=219)  |  CIII]: med +0.06 rms 0.62 (n=228)  |  MgII: med +0.49 rms 1.00 (n=186), anchors {'ciii_peak_dv': -12.0, 'ciii_xcorr_dv': -140.0, 'mgii_xcorr_dv': -40.0}. The override: at the catalogue z the fit's C III] and Mg II sat -170 / -90 (model redward of data) and the C IV model peak +189 km/s redward of the data's; trial_z.py closes Mg II near -95 and C III] near -230; NED 0.046145 (+13) and SIMBAD 0.045873 (-65) bound the correction, so one quantum was adopted to stay inside the external range (GTR's rule from Z 291-51). The blueshift moves one quantum more negative with it, as it must. The core remains ~19 per cent under-reconstructed (model 24 vs data 30) -- the basis limit on a strong narrow line; comps high / low do not help (179 / 145 EW with worse Si IV / C IV). CO-ADDER FIX (2026-09-16): merged spectra were written without their gap pixels, leaving holes in the wavelength array that morph2 and get_ICA -- both index-aligned -- could not cope with; every merge was rebuilt on a full lattice and its records replayed (pipeline_output/refit_after_coaddfix_merges.csv). This merge had five one-pixel holes inside the fit range and moved: 266.5 / 190.03 -> 128.4 / 188.41, anchors now {'ciii_peak_dv': -81.0, 'ciii_xcorr_dv': -110.0, 'mgii_xcorr_dv': -30.0}, windows SiIV: med +0.15 rms 1.09 (n=240)  |  CIV: med +0.47 rms 0.94 (n=280)  |  CIII]: med +0.32 rms 0.63 (n=228)  |  MgII: med +0.53 rms 1.07 (n=178). GTR's FOS-alone fit (-9.7 / 196.73, anchors -170 / -100) is unaffected (single file). The two are now one quantum apart in the other direction. (That was the state before GTR chose; superseded above.) The STIS spectrum is 235 pixels of Mg II only (S/N low; its Mg II cross-correlation alone is +1670 km/s), so the merge is FOS plus a sliver. Merge with the proposer's masks (BEST_iter03_allmasks): 266.5 / 190.03, veto clean, Si IV 1.17, C IV 1.11, C III] 0.61, Mg II 0.88; anchors C III] -20 (peak -81), Mg II +30 km/s. GTR's curated FOS masks on FOS alone (060_ESO_113-45_FOS/iter01_gtr_prior): -9.7 / 196.73, veto clean, Si IV 1.04, C IV 0.85, C III] 0.65, Mg II 0.96; anchors -170 / -100. So the merge has the better anchors and GTR's FOS the better C IV residual; the C III] anchor differs between them even though C III] is FOS-only in both, i.e. the extra Mg II pixels change the weights. I lean to the merge on the anchor criterion; GTR to choose. v22 manmask was 3"
12,61,Z 535-12,Z 535-12,Z 535-12,Z 535-12,J003620.92+453953.2,no_sdss,2,,yes,-147.88187004671502,274.75306014000057,0.6683764433149607,0.047643,0.047643,,,,,,BEST_iter08_gtr_plus_spike_high.json,,"ACCEPTED by GTR at manmask 2 -- OK for this paper, with a reservation: BEST_iter08_gtr_plus_spike_high, GTR's curated peak masks (1550.9-1553.0 A and pixels at 1541.9, 1548.4; 1555.45 unmasked) plus my spike range 1401.8-1404.7 A, high component set: -147.9 / 274.75, Si IV 0.90 and C IV 0.81 sigma rms, one pixel at -2.0 per cent at 1595.5 A. RESERVATION, fit_unstable in the EW: eleven variants were run and the high component set -- the only one that reaches the narrow core (data peak 62 on a continuum of 5; auto/mod/low all run 25 per cent under the peak and then dive below continuum on the red side) -- carries a continuum/line degeneracy this spectrum cannot break pixel by pixel. Masking GTR's 18 low pixels inside the line (their second hand fit, iter09-iter17) improves the window rms to 0.62 but lowers the whole continuum: over 375 line-free pixels the data/model flux ratio is 1.16-1.19 (+4 to +5 sigma collectively) for every such variant, 1.31 (+8 sigma) with the far-UV masks added, against 1.03-1.04 (0 to +0.4 sigma) for iter07/iter08. EW accordingly runs 263-409 (509 with the far-UV masks) and the blueshift -217.0 / -147.9 / -78.8 / -9.7 across the family. The spike stretch 1395-1407 A (the 35 px before the COS gap, fluxes 0-25 on errors 0.5-1, unflagged) is NOT the cause -- masking all of it improves Si IV to 0.58 rms but leaves the continuum 12-19 per cent low. iter08 is adopted because it is the fit whose continuum the whole spectrum accepts; the EW should be read as ~275 +/- the family's spread and the blueshift as uncertain by two quanta. iter07 (my spike mask alone, comps high, -217.0 / 263.45, veto clean) is the one-quantum alternative. COS alone at S/N 13, coverage 1250-1407 and 1522-1720 A; the 1445-1465 A continuum window falls in the detector gap, no C III] or Mg II. Alex's mask was not reproducible. v22 manmask was blank"
166,62,Mrk 1253,Z   8-93,Mrk 1253,Z   8-93,J101932.86-032014.9,no_sdss,3,,yes,680.3185584841262,313.4875749681148,0.40114484123869837,0.049986,0.049986,,,,,,BEST_iter04_gtr_prior.json,,"CONFIRMED by GTR at manmask 3. BEST_iter04_gtr_prior, GTR's curated masks, 680.3 / 313.49, veto clean, Si IV 0.80 and C IV 0.61 sigma rms. GTR's masks are plainly better than mine: the C IV profile is cut by a dozen narrow absorbers across 1527-1575 A that my proposer did not detect at all (0 proposals), so my fit (iter03, 680.3 / 226.43) runs through the middle of the absorbed profile with its peak at 16 against data shoulders of 18-28, while GTR's masks lift it to 19.5 and the EW by 38 per cent. Same blueshift either way. COS alone at S/N 3.5 in the window, coverage from 1527.6 A (no blue continuum window, no C III] or Mg II). v22 manmask was blank"
136,63,PG 0934+0119,Z   7-13,PG 0934+0119,Z   7-13,J093701.05+010544.0,no_sdss,1,iue_only,iue_only,,,,0.0503,,,,,,,none,,"CONFIRMED by GTR (manmask 1). IUE only: no HST spectrum exists for PG 0934+0119 (row 136, Z 7-13) -- the master catalogue lists SWP only. Placeholder manmask 1 per GTR so it is dealt with in the IUE grouping. v22 manmask was blank"
439,64,3C390.3,3C 390.3,3C390.3,[D81b] 3C 390.3 C,J184208.77+794616.6,no_sdss,2,,yes,611.3922089991388,229.40308977439926,0.7214050890898253,0.0555,0.0555,,,,,,BEST_iter04_gtr_prior.json,yes,"ACCEPTED by GTR at manmask 2 -- OK for this paper, with a reservation: the double-peaked nature of the line, which the Rankine components are not designed to handle. BEST_iter04_gtr_prior, GTR's curated masks (24 pixels), 611.4 / 229.40, veto clean, all four windows: Si IV 0.81, C IV 1.21, C III] 0.93, Mg II 0.91 sigma rms; anchors C III] xcorr +280 (peak +67), Mg II PINNED at -2000 km/s (S/N 3) and meaningless. My proposer fit gives 611.4 / 224.32 with identical residuals, so GTR's stands. RESERVATION: 3C 390.3 is the archetypal double-peaked broad-line radio galaxy and the C IV profile shows it -- a flat-topped blue plateau at 15-17 over 1525-1542 A, then the peak at 1548, then a long red shoulder -- which the basis reproduces as a single ramp: the model runs 2-3 sigma under the plateau and over the core, C IV rms 1.21 at S/N 7. The 611 km/s half-flux point is that ramp's, and the blueshift is stable across mask sets only because no mask touches the plateau. FOS, full coverage. v22 manmask was blank"
438,65,ICRF J183503.3+324146,Z 173-14,ICRF J183503.3+324146,Z 173-14,J183503.40+324146.4,no_sdss,0,no_civ_data,no_civ_coverage,,,,0.05787,0.05787,,,,,,REJECT_ALL_iter03_allmasks.json,,"CONFIRMED by GTR (manmask 0). Excluded by the no_civ_data guard: the STIS spectrum (Z 173-14, row 438) covers Mg II (20 px in the window) and nothing blueward -- zero usable pixels inside 1500-1600 A, no Si IV, no C III] -- so its 59.4 / 379.41 is wholly extrapolated. v22 manmask was blank GTR 2026-09-21: manmask 0 stands. The regenerated tree adds 373 px of ICA range but still no usable pixels at C IV, and the catalogue lists STIS only with no IUE camera, so unlike indices 8, 41 and 96 there is no IUE observation to fall back on. Excluded outright rather than held for the IUE grouping."
20,66,2MASS J00505073+3536429,2MASS J00505073+3536429,2MASS J00505073+3536429,2MASS J00505073+3536429,J005050.74+353643.0,no_sdss,3,,yes,266.5087642305957,362.68159379926027,0.5293408327042761,0.058,0.058,,,,,,BEST_iter04_gtr_prior.json,,"CONFIRMED by GTR at manmask 3, after the whole-spectrum continuum check from Z 535-12 was applied here: over 396 line-free pixels the data/model flux ratio is 1.11 (+4.6 sigma collectively) under GTR's masks against 1.06 (+1.0 sigma) under mine, but the continuum anchors differ by only 5 per cent (2.78/2.61 vs 2.91/2.76), so of the 20 per cent EW difference about 5 is continuum and 15 is the model reaching the shoulders; the per-band ratios are uneven (0.89-1.24) in both fits at S/N 4.5. GTR judged this not a reservation. BEST_iter04_gtr_prior, GTR's curated masks (30 pixels), 266.5 / 362.68, veto clean, Si IV 0.77 and C IV 0.50 sigma rms. A heavily absorbed profile: narrow absorbers cut the line to zero at 1534, 1537, 1548 and 1551 A and pepper the red wing to 1590 A. My proposer masked only the four deep ones (iter03, 749.2 / 301.58, C IV 0.60) and the model runs through the lower half of the data; GTR's masks take out the low pixels across the whole profile and the model rises to the shoulders (peak 36 against data 30-38). Seven quanta and 20 per cent in EW between the two, all of it the absorbers. COS alone at S/N 4.5, coverage from 1531.8 A (no blue continuum window, no C III] or Mg II). The queue's z_needs_check (141.7 km/s) cannot be tested internally; NED's 0.058 +/- 0.003 is a three-decimal value that agrees with the catalogue. v22 manmask was blank"
164,67,QSO B1011-040,QSO B1011-040,QSO B1011-040,QSO B1011-040,J101420.67-041840.4,no_sdss,3,,yes,266.5087642305957,49.44822460975603,0.39384451365528644,0.058314,0.058314,,,,,,BEST_iter01_baseline.json,,"CONFIRMED by GTR at manmask 3, choosing the unmasked fit over mine: BEST_iter01_baseline, 266.5 / 49.45, veto clean, SiIV: med -0.15 rms 1.19 (n=44)  |  CIV: med +0.05 rms 1.00 (n=189)  |  CIII]: --  |  MgII: --. My proposer fit (iter03_allmasks: spikes at 1259 and 1352-1378 A and three narrow dips in the window at 1523, 1534-1537 and 1578 A masked) gives 335.5 / 46.08 with residuals equal within noise -- one quantum and 7 per cent in EW apart, the masks pulling the half-flux point one pixel redward on a weak line (data peak 7.5 on a continuum of 2.5) at S/N 3.6.  COS alone, coverage from 1522.8 A (no blue continuum window, no C III] or Mg II). No curated prior from GTR; Alex's mask was not reproducible. v22 manmask was blank"
451,68,LEDA 89176,LEDA   89176,LEDA 89176,LEDA   89176,J213622.98-622401.0,no_sdss,0,no_civ_data,yes,,,,0.059,0.059,,,,,,REJECT_ALL_iter03_allmasks.json,,"CONFIRMED by GTR (manmask 0). Excluded by the no_civ_data guard: the COS spectrum has zero usable pixels inside 1500-1600 A (33 px of Si IV and nothing redward), no C III] or Mg II; its -2715.9 / 45.15 is wholly extrapolated. The queue's z_needs_check (141.5 km/s; SIMBAD 0.05883) is moot. v22 manmask was blank"
211,69,Mrk 1298,Mrk 1298,Mrk 1298,Mrk 1298,J112916.72-042407.4,no_sdss,0,no_civ_data,yes,,,,0.06,0.06,,,,,,REJECT_ALL_iter03_allmasks.json,,"CONFIRMED by GTR (manmask 0). Excluded by the no_civ_data guard: the COS spectrum has zero usable pixels inside 1500-1600 A (81 px of Si IV and nothing redward), no C III] or Mg II; its 197.5 / 8.08 is wholly extrapolated. The queue's z_needs_check (1414 km/s) is moot for this paper. v22 manmask was blank"
22,70,Mrk 1502,UGC 00545,Mrk 1502,Mrk 1502,J005334.97+124136.2,no_sdss,2,,yes,1231.1678756744097,26.430498157223195,0.7661857769751594,0.0605,0.0605,,,,,,BEST_iter01_baseline.json,yes,"ACCEPTED by GTR at manmask 2 -- 'could really be 3, but conservative': BEST_iter01_baseline, the three-spectrum MERGE with no masks, 1231.2 / 26.43, SiIV: med +0.42 rms 1.04 (n=227)  |  CIV: med +0.39 rms 1.34 (n=252)  |  CIII]: med +0.39 rms 3.18 (n=164)  |  MgII: med +0.72 rms 4.36 (n=130). GTR tried to improve on it in the GUI and could not. RESERVATION: the reconstruction sits below its continuum on 62 px at -4.7 per cent worst, at 1504-1517 and 1571-1589 A -- where the 'continuum' is I Zw 1's Fe II pseudo-continuum (the 1445-1465 and 1700-1705 A windows land on Fe II bumps and the model sags between them), the object's whole character rather than a fit defect; the C III] and Mg II windows sit at 3-4 sigma rms for the same reason. The C IV profile itself (strongly blue-asymmetric, peak at 1543-1545 A) is reproduced well. REDSHIFT kept at 0.0605 after GTR asked, looking at Mg II: trial_z.py on the merge (records/trial_z.csv) zeroes Mg II (S/N 65) at the catalogue z and puts it at -50/-60 km/s for +100/+200; C III] reads -260 but closes at only 0.4 km/s per km/s (the Al III/Fe II blend); the veto count is at its minimum (38-62 px) at the catalogue z and grows in both directions, 95 px at +200. NED's preferred 0.061169 (Springob 2005, H I 21 cm; SIMBAD 0.06117, CO agrees) is +189 km/s away, about three quanta; the optical narrow-line cluster at 0.0589 is -450 the other way (I Zw 1's blueshifted [O III]). The fit does not demand a change, so none was made; the blueshift would be 1574.9 at the H I value. Alternatives on record: the merge with my proposer masks (iter03_allmasks) 1231.2 / 34.28 on 38 px at -2.6 per cent, but the proposer had masked the sharp red flank as absorption, which is the real profile; GTR's curated FOS masks on FOS alone (070_Mrk_1502_FOS/iter01_gtr_prior) 1300.0 / 26.32 on 71 px at -5.2; comps high 335.5 with 173 px at -35. Only FOS covers C IV: COS and STIS have zero pixels in the window (fit only to show it: 1643.7 / 39.5 and 6616.8 / 19.9, wholly extrapolated). v22 manmask was blank"
26,71,TON-S180,TON S180,TON-S180,Ton S 180,J005720.03-222256.2,no_sdss,3,,yes,749.2255466349936,33.5807577193313,0.682756984569049,0.062,0.062,,,,,,BEST_iter01_baseline.json,yes,"CONFIRMED by GTR at manmask 3: BEST_iter01_baseline, the unmasked STIS fit, 749.2 / 33.58, SiIV: med +0.23 rms 0.36 (n=248)  |  CIV: med +0.12 rms 0.39 (n=280)  |  CIII]: med +0.33 rms 0.55 (n=227)  |  MgII: med -0.11 rms 0.41 (n=186); anchors {'ciii_peak_dv': 229.0, 'ciii_xcorr_dv': 230.0, 'ciii_xcorr_snr': 7.7, 'ciii_xcorr_npx': 227, 'mgii_xcorr_dv': -50.0, 'mgii_xcorr_snr': 8.5, 'mgii_xcorr_npx': 186}. GTR accepted the marginal sub-continuum run -- 24 px at -0.5 per cent, [[1581.61, 1587.45], [1588.91, 1591.11]] -- as the Mrk 40 kind of edge case. The fit is the same one Alex adopted (prior_ap, 542.4 / 19.3): reproducing his numbers from this reconstruction with the pre-fix continuum indexing gives exactly 542.4 / 19.34, so the whole difference is the EW continuum-indexing bug fixed 2026-09-16 -- on Ton S180's steep continuum the mis-indexed continuum (read at 1260-1344 A, 3.44-3.27) was 16-18 per cent above the true one (2.97-2.77 at 1500-1600), which ate 42 per cent of a shallow line and pulled the half-flux point three quanta redward. v22's 611.4 / 18.13 is likewise pre-fix. For the record, the other variants: GTR's curated masks (iter04_gtr_prior, one range at 1455-1460 A inside the blue continuum window) 818.1 / 31.93 on 65 px at -2.7 per cent; comps low 955.9 / 31.18 on 48 px; comps high 818.1 / 34.89 on 45 px -- all with the same 2-3 per cent sag under the continuum in the red wing where the data sit above the model, and blueshifts spanning three quanta. STIS alone, full coverage, all four anchors (C III] xcorr +210 / peak +229, Mg II -50 km/s under GTR's masks); NED and SIMBAD 0.06198 (-6 km/s). v22 manmask was 3"
450,72,Mrk 1513,Mrk 1513,Mrk 1513,Mrk 1513,J213227.87+100818.9,no_sdss,3,,yes,266.5087642305957,187.1738693058159,0.4450576443501112,0.062,0.062,,,,,,BEST_iter01_gtr_prior.json,,"CONFIRMED by GTR at manmask 3. BEST_iter01_gtr_prior, GTR's curated COS masks (5 pixels), 266.5 / 187.17, veto clean, Si IV 1.07 (34 px) and C IV 0.92 sigma rms. COS alone is the right spectrum: the STIS spectrum covers 1125-1223 A only -- zero pixels inside the ICA range, so it cannot be fit on its own (get_ICA raises on an empty range) and adds nothing to the merge but 33 overlap pixels below 1260 A at a scale of 2.2; the merge nonetheless returns 404.5 / 192.45 unmasked against 335.5 / 183.18 for COS unmasked, one quantum that comes from the merge's continuum normalisation, not from data in the fit. COS from 1214 A to 1692 A at S/N 8: the 1445-1465 continuum window falls in the detector gap, no C III] or Mg II. REDSHIFT: catalogue 0.062 (three decimals, z_needs_check); NED preferred 0.063294 (Springob 2005, H I; +365 km/s), SIMBAD 0.061 (-282), the NED list spans 0.044-0.078 -- no internal anchor to adjudicate, so the catalogue value stands. v22 manmask was blank"
28,73,LEDA 3095485,LEDA 3095485,LEDA 3095485,LEDA 3095485,J010027.10-511354.1,no_sdss,3,,yes,266.5087642305957,49.57331915695746,0.4785095544316195,0.062817,0.062817,,,,,,BEST_iter04_gtr_prior.json,,"CONFIRMED by GTR at manmask 3. BEST_iter04_gtr_prior, GTR's curated masks (two ranges, 7 pixels: absorbers at 1549, 1553 and 1572 A), 266.5 / 49.57, veto clean, Si IV 0.18 and C IV 0.18 sigma rms; my proposer fit (iter03) 335.5 / 48.76 with identical residuals -- one quantum, GTR's identification of the absorbers stands and the figure shows them. STIS alone, 1250-1615 A at S/N 15: the C IV window is fully observed but the spectrum ends at 1615 A, so the 1700-1705 continuum window is the reconstruction extrapolated 90 A beyond the data -- a caveat on the EW, not the blueshift. No C III] or Mg II. v22 manmask was 3"
462,74,MR 2251-178,MR 2251-178,MR 2251-178,NAME MR 2251-178,J225405.84-173455.1,no_sdss,3,,yes,611.3922089991388,518.4625939996093,0.5454633113316514,0.0638,0.0638,,,,,,BEST_iter02_gtr_junkmasked.json,yes,"CONFIRMED by GTR at manmask 3 (I had proposed 2 for the EW spread below; GTR judged it a 3). BEST_iter02_gtr_junkmasked: GTR's curated COS masks plus the 1437-1526 A block masked, 611.4 / 518.46, veto clean, C IV 0.98 sigma rms. THE DATA: the COS spectrum has a block from 1440 to 1526 A at S/N 1-2 (fluxes 2-8 on errors 2.4-3.5, unflagged) between a far-UV segment at flux 4 with S/N 35 and the C IV segment at S/N 20-45 -- so the 1445-1465 continuum window and the whole blue wing of the line are effectively unobserved. CAVEAT: the EW is therefore set by the reconstruction's continuum in that block and swings with the masks -- 806.7 under GTR's masks alone (iter01_gtr_prior, 749.2), 518.5 with the block masked (611.4), 660.7 for the merge unmasked (611.4); GTR's own prior fit gave 680.3 / 834.3. The blueshift spans two quanta (611-749). The line is real and enormous (peak 100 on a continuum of ~4-5, i.e. 20-25x, comparable to Mrk 1310), so an EW of several hundred A is not itself suspect; which several hundred is. The STIS spectrum covers 1123-1221 A only and adds nothing. v22 manmask was blank"
